sample_idx,original_class,original_class_name,target_class,target_class_name,predicted_class,predicted_class_name,subject_id,injured_leg,valid,confidence,iterations,time_seconds,imu_l2,imu_l1,imu_changed_pct,imu_channels_changed,sensor_groups_changed,modality_groups_changed,changed_sensor_groups,changed_modality_groups,imu_temporal_grad
634,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,6,left,True,0.9409223794937134,500,6.264108896255493,22.383137741397913,378.50891275152696,1.1523327712197864,3,3,3,TA_R; TA_L; Gast_L,TA_R_acc; TA_L_acc; Gast_L_acc,0.0007067052092624446
289,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.9574470520019531,500,6.6717369556427,49.69542495782766,2099.760737747387,7.079117481731309,10,6,6,RF_R; Ham_R; Gast_R; RF_L; TA_L; Gast_L,RF_R_acc; Ham_R_acc; Gast_R_acc; RF_L_acc; TA_L_acc; Gast_L_acc,0.005606974086660598
686,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.7926112413406372,500,6.434001922607422,64.35282841082115,1246.007971796867,1.8022765598650927,24,7,11,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.014678989810879985
500,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,4,right,True,0.9665383100509644,500,6.593202829360962,58.789947011163136,5716.780439382961,74.95432827431141,36,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.043236685211803814
170,1,Squat - Weight transfer,0,Squat - Correct,0,Squat - Correct,25,right,True,0.7045769691467285,500,6.7755677700042725,29.509679821765996,673.568950259679,2.041174817313097,11,7,7,Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,Ham_R_acc; TA_R_acc; Gast_R_acc; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.0030383214927848226
646,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,5,Leg Extension - Lifting limb,6,left,False,0.01208113320171833,1283,16.226358890533447,56.771988794053414,5612.289406433038,74.9473018549747,36,7,12,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.03607514026330715
689,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.9954946041107178,500,6.415748834609985,86.90919968264002,4271.846470911672,14.84682405845981,33,7,11,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.03680831898729132
677,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.9805074334144592,500,6.234183073043823,62.22002213927851,1299.501609028423,1.9111860595840362,27,7,12,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.011404161883437338
60,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,21,right,True,0.9457333087921143,500,6.280996799468994,37.431878290290626,707.7999479619514,1.4720348510399102,6,2,4,TA_R; Gast_R,TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr,0.0017978660438610018
294,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.9427783489227295,500,6.546384334564209,52.84774118143932,2285.9024581495746,7.46557054525014,11,6,7,RF_R; Ham_R; Gast_R; RF_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; TA_L_acc; Gast_L_acc,0.004619126495143626
503,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,4,right,True,0.8504766225814819,500,6.936706781387329,28.803472246317124,2371.242534136476,74.89460370994941,36,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.018590078380453356
608,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,6,left,True,0.7735085487365723,500,6.869080066680908,48.011388555717026,1249.7785302507293,3.186481169196178,17,8,10,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_acc; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.006479024107149527
570,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.8868234753608704,500,6.3238396644592285,48.42586630817039,817.679102648696,1.1207138842046094,16,5,9,RF_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_acc; RF_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.008990765685650394
284,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.8808853626251221,500,6.21515965461731,50.64833559192194,1673.241195498767,4.763912310286678,8,5,5,Ham_R; Gast_R; RF_L; Ham_L; TA_L,Ham_R_acc; Gast_R_acc; RF_L_acc; Ham_L_acc; TA_L_acc,0.0034234600725249462
681,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.9800975918769836,500,6.296350002288818,57.06772682877615,3980.1022955406215,74.88406408094434,36,7,12,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.0449956019300648
134,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,21,right,True,0.9887548685073853,500,6.39696741104126,45.94942100006379,4049.8926300492235,68.72540753232153,33,7,11,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_gyr,0.04175991675354622
558,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.7744107246398926,500,6.206133842468262,50.41906564802033,730.2852245971917,0.8677627880831928,12,6,8,RF_R; Ham_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_gyr; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.005878543651728388
441,8,Walking - Hip abduction,6,Walking - Correct,6,Walking - Correct,30,left,True,0.9413381814956665,500,6.249789714813232,65.43042116424755,1251.3572919485996,1.5985103991006184,23,8,11,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_acc; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.01232830844593676
281,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.8732587099075317,500,6.169100999832153,45.81152343122639,1376.7672335454683,3.759134345137718,9,6,6,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L,RF_R_acc; Ham_R_acc; Gast_R_acc; RF_L_acc; Ham_L_acc; TA_L_acc,0.002665827939414493
117,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,21,right,True,0.7941209077835083,500,6.355205297470093,28.014128067031955,210.03475661765953,0.25646430578976953,8,5,7,RF_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; TA_L_gyr; Gast_L_gyr,0.0030440917572221943
556,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.8053320646286011,500,6.51508641242981,41.911050050652875,697.4330370912636,1.1242270938729624,15,6,9,RF_R; Ham_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.006667909493182293
630,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,6,left,True,0.9171652793884277,500,6.775190114974976,22.06321856532067,359.2753239857891,1.0855817875210794,4,4,4,TA_R; Ham_L; TA_L; Gast_L,TA_R_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.0007614074896809389
64,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,21,right,True,0.9435312747955322,500,6.349637985229492,41.252009160426624,658.6848355091967,1.0188308038223721,6,2,4,TA_R; Gast_R,TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr,0.0019380457110130267
171,1,Squat - Weight transfer,0,Squat - Correct,0,Squat - Correct,25,right,True,0.7376694679260254,500,6.68571662902832,31.265132561126226,825.4739434376037,3.0424395727937044,14,7,9,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; Ham_R_acc; Ham_R_gyr; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.005096658702537637
518,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.8887671828269958,500,6.532217264175415,54.90345713278412,1272.453581909698,2.1606239460370995,7,2,4,TA_R; Gast_R,TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr,0.00254861270132021
62,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,21,right,True,0.8830780386924744,500,6.535396575927734,34.98365107751277,577.7917010972957,1.0890949971894321,6,2,4,TA_R; Gast_R,TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr,0.001821642655307242
280,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.90680330991745,500,6.6625378131866455,44.98920782477227,1351.9812120948077,3.8399381675098367,9,6,6,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L,RF_R_acc; Ham_R_acc; Gast_R_acc; RF_L_acc; Ham_L_acc; TA_L_acc,0.0025654425809164094
688,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.9563835263252258,500,6.384159088134766,55.008314177001914,4128.672717623579,74.91216975829117,36,7,12,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.04329232739093142
574,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.9486629366874695,500,6.621926546096802,95.81456692800919,9715.130924632682,74.87703766160764,36,7,12,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.09640555253624104
493,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,4,right,True,0.889239490032196,500,6.792856216430664,24.858641513584878,2193.9980816784664,74.75407532321529,36,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.01793097195391396
573,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.9871886372566223,500,6.876439571380615,107.78600849478102,10930.669796031336,74.82433951658236,36,7,12,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.10822142588273735
112,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,21,right,True,0.7007741332054138,500,8.421057224273682,28.43819471541545,181.0136856569943,0.1510680157391793,8,5,6,RF_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_gyr; TA_R_acc; Gast_R_gyr; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.004246452579398715
400,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.8658863306045532,500,8.218579292297363,53.127229054168986,2684.3906585814957,10.862844294547498,20,7,10,Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,Ham_R_acc; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.0062434663986857125
495,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,4,right,True,0.9532222151756287,500,9.417387008666992,53.45674849846544,5390.36938833207,74.95784148397976,36,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.041217662847093384
576,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.7224748134613037,500,7.945690393447876,37.66579514801279,699.2527076835909,1.412310286677909,20,6,9,RF_R; Ham_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.00557220740857273
58,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,21,right,True,0.9314357042312622,500,7.57280969619751,41.21203216664516,715.8871274635939,1.2050309162450816,7,2,4,TA_R; Gast_R,TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr,0.002339615861233449
651,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,6,left,True,0.9095494151115417,500,7.651280164718628,43.06962726990534,1100.5901442375202,2.6946318156267566,9,4,6,RF_L; Ham_L; TA_L; Gast_L,RF_L_acc; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.0027580426762858724
613,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,6,left,True,0.8847202062606812,500,7.939288139343262,46.01323148655215,1209.8740698786862,3.319983136593592,17,8,10,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.007260263117399456
411,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.7158213257789612,2083,33.1171772480011,76.4453328277994,4787.934753179208,21.722175379426645,30,6,11,RF_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.010595025613484577
520,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.9972472786903381,500,7.718372821807861,71.57644825541611,4615.061943619744,27.575182686902757,33,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; Ham_R_acc; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.010472128407717204
404,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.7624736428260803,500,7.105712175369263,47.88958888135903,2030.075097405099,7.286396852164137,13,7,7,Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,Ham_R_acc; TA_R_acc; Gast_R_acc; RF_L_acc; Ham_L_acc; TA_L_acc; Gast_L_acc,0.004750217132415211
292,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,5,Leg Extension - Lifting limb,28,right,False,0.0018445808673277497,894,11.838832139968872,56.901037375308285,4775.8497177531635,74.97540753232153,36,7,12,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.02998527453223148
557,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.9964137673377991,500,6.730729818344116,85.71775075514805,3252.8474004967957,8.79707700955593,36,7,12,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.04011966605887091
172,1,Squat - Weight transfer,0,Squat - Correct,0,Squat - Correct,25,right,True,0.7889652252197266,500,6.607622146606445,26.71107974493738,472.49028342433826,1.2858347386172007,11,7,9,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; Gast_R_acc; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.0024891242680337676
288,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.9568048715591431,500,6.34145188331604,51.18895091821453,2162.03595178467,7.054525014052839,12,6,7,RF_R; Ham_R; Gast_R; RF_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; TA_L_acc; Gast_L_acc,0.005419628515193911
526,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.8651193380355835,500,6.543920040130615,43.860724824702494,955.9298818088439,1.8479482855536817,7,3,5,RF_R; TA_R; Gast_R,RF_R_acc; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr,0.001744743131909763
615,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,6,left,True,0.9217843413352966,500,6.744891405105591,69.37049631235841,6633.675102832528,74.95784148397976,36,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.047508466938871105
616,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,6,left,True,0.8809661269187927,500,6.619210720062256,70.19381611581089,6744.29512124968,74.95784148397976,36,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.04810271717603488
169,1,Squat - Weight transfer,0,Squat - Correct,0,Squat - Correct,25,right,True,0.7090340852737427,500,6.632333040237427,26.78475970201075,549.458570342411,1.6547217537942664,10,7,7,Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,Ham_R_acc; TA_R_acc; Gast_R_acc; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.0022630437167093795
135,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,21,right,True,0.9878258109092712,500,6.4849700927734375,43.30249082958773,3561.4198752492603,56.225407532321526,27,7,9,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_gyr,0.03675396418286171
611,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,6,left,True,0.9578694701194763,500,6.876660108566284,75.63550653195607,6866.084017745922,74.98243395165824,36,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.053925200802349485
607,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,6,left,True,0.9923422932624817,500,6.656837224960327,97.31786683813527,9702.141084352237,74.98946037099495,36,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.059503024643330245
432,8,Walking - Hip abduction,6,Walking - Correct,6,Walking - Correct,30,left,True,0.8744174242019653,500,6.906632423400879,57.37819043580188,1411.0505433525957,2.726250702641934,23,7,10,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_gyr; Gast_L_acc,0.011524533160428367
507,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,4,right,True,0.9638115167617798,500,6.510563135147095,56.81105060694863,5542.61363243583,74.93676222596964,36,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.04247190093729587
420,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.7241836190223694,709,9.35542607307434,69.62216199772925,4273.028544185195,17.54848229342327,30,7,11,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.010721078838635538
435,8,Walking - Hip abduction,6,Walking - Correct,6,Walking - Correct,30,left,True,0.9998403787612915,500,6.551717042922974,107.17396593186781,5717.955810562304,15.419477234401349,33,8,11,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_acc; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.04629562426856539
287,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.9961860775947571,500,6.491597890853882,56.433466367595265,2797.4863713182453,10.149662731871837,13,6,7,RF_R; Ham_R; Gast_R; RF_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; TA_L_acc; Gast_L_acc,0.006249482705774011
387,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,30,left,True,0.9646970629692078,500,6.5712220668792725,54.75017821819436,5077.873832917793,62.47892074198988,30,7,10,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; Ham_R_acc; Ham_R_gyr; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.034964642175095866
532,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.9133056998252869,500,6.479679822921753,29.92455563348179,1012.5483088950521,4.9325463743676226,10,3,4,RF_R; Ham_R; Gast_R,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc,0.0025858415096216597
535,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.8348574042320251,500,6.4466729164123535,23.1887971274723,538.7576489532549,2.1465711073636875,7,3,4,RF_R; Gast_R; Gast_L,RF_R_acc; RF_R_gyr; Gast_R_acc; Gast_L_acc,0.0016702541354436976
437,8,Walking - Hip abduction,6,Walking - Correct,6,Walking - Correct,30,left,True,0.9760446548461914,500,6.387730598449707,66.42100381564775,4654.795509958205,74.940275435638,36,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.053649419648508494
418,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.7613520622253418,500,6.570560932159424,78.84251022771593,5052.37448814627,22.82532321528949,34,7,12,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.012436719453185733
685,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.8152706027030945,500,6.389130353927612,65.92679041676264,2067.468132958134,5.57195053400787,24,5,8,RF_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_acc; TA_R_acc; TA_R_gyr; Gast_R_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.03134469642627988
